tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful	severity_score_region	severity_score_scram	size_long_region	size_short_region
muscle	ENSG00000173641.18	7891	15537	15537	7891	1	110	0	1	0.0996666666666666	0	-6.662787437438965	0	-6.773074626922607	-6.476350784301758	99	24
muscle	ENSG00000173641.18	7891	15538	15538	7891	1	110	0	1	0.0996666666666666	0	-6.662787437438965	0	-6.773074626922607	-13.214934349060059	99	24
muscle	ENSG00000173641.18	7891	19179	19179	7891	1	4	0	0	0.35225	0	-0.219743400812149	0	4.6295928955078125	-4.313325881958008	4	60
muscle	ENSG00000173641.18	7891	19618	7891	19618	0	5	0	0	0.2881999999999999	0	-0.053252100944519	0	13.38005542755127	-0.9209513664245605	5	60
muscle	ENSG00000173641.18	7891	19619	7891	19619	0	5	0	0	0.2881999999999999	0	-0.053252100944519	0	13.38005542755127	-13.060371398925781	5	60
muscle	ENSG00000173641.18	7891	21648	7891	21648	0	234	0	1	0.153	1	21.169353485107425	0	21.487545013427734	21.424571990966797	147	101
muscle	ENSG00000173641.18	7891	21649	7891	21649	0	234	0	1	0.153	1	21.169353485107425	0	21.487545013427734	22.40667152404785	147	101
muscle	ENSG00000173641.18	7891	21650	7891	21650	0	234	0	1	0.153	1	21.169353485107425	0	21.487545013427734	21.403650283813477	147	101
muscle	ENSG00000173641.18	7891	22974	7891	22974	0	56	0	1	0.2366862745098039	1	-2.2389039993286133	0	-3.5857834815979004	-1.5593746900558472	51	5
muscle	ENSG00000173641.18	7891	24184	24184	7891	1	41	0	1	0.1325121951219512	1	-2.8008856773376465	0	-5.654960632324219	0.2739582657814026	41	60
muscle	ENSG00000136003.16	7893	17299	7893	17299	0	33	0	1	0.1424848484848485	0	-0.4316247403621673	0	2.456171989440918	-3.547558307647705	33	8
muscle	ENSG00000136003.16	7893	26768	7893	26768	0	31	0	0	0.2216521739130434	1	1.0682799816131592	0	6.807767868041992	-0.9356837272644043	23	10
muscle	ENSG00000136003.16	7893	26769	7893	26769	0	31	0	0	0.2216521739130434	1	1.0682799816131592	0	6.807767868041992	-2.791208267211914	23	10
muscle	ENSG00000136003.16	7893	27519	7893	27519	0	31	0	0	0.2216521739130434	1	1.0682799816131592	0	6.807767868041992	-2.771517038345337	23	10
muscle	ENSG00000175595.16	7894	28926	7894	28926	0	545	0	0	0.1537871559633027	1	-0.296015977859497	0	9.939075469970703	-0.6174663305282593	545	1
muscle	ENSG00000175595.16	7894	34409	34409	7894	1	46	0	0	0.2067608695652174	0	-0.8594464659690857	0	-8.8375883102417	3.9628052711486816	46	60
muscle	ENSG00000175595.16	7894	34410	34410	7894	1	46	0	0	0.2067608695652174	0	-0.8594464659690857	0	-8.8375883102417	3.1876039505004883	46	60
muscle	ENSG00000175595.16	7894	34522	7894	34522	0	308	0	0	0.1243366666666666	1	1.0928242206573486	0	7.9479217529296875	-5.35495662689209	300	13
muscle	ENSG00000174206.13	18499	7896	7896	18499	1	23	0	0	-0.0671739130434782	1	-0.6670555472373962	0	-4.962940216064453	-8.022433280944824	23	60
muscle	ENSG00000107815.10	7897	14086	7897	14086	0	102	0	0	0.2106666666666666	1	-0.8316179513931274	0	2.6482887268066406	-1.3410513401031494	102	60
muscle	ENSG00000107815.10	7897	23516	7897	23516	0	415	0	1	0.0849778325123152	1	-3.1317296028137207	0	-2.5984416007995605	7.837548732757568	406	13
muscle	ENSG00000168813.17	11807	7898	7898	11807	1	64	0	1	0.2731718749999999	0	-1.1862249374389648	0	-7.841303825378418	7.933632850646973	64	60
muscle	ENSG00000055483.20	22185	35290	22185	35290	0	219	0	1	0.1173424657534246	0	1.8568320274353027	0	10.73537826538086	-3.3950729370117188	219	101
muscle	ENSG00000055483.20	22185	35291	22185	35291	0	219	0	1	0.1173424657534246	0	1.856831789016724	0	10.73537826538086	2.826768636703491	219	101
muscle	ENSG00000164587.13	19238	7910	19238	7910	0	13	0	1	0.0011538461538461	0	-0.3861365020275116	0	-8.495108604431152	-0.3688690662384033	13	60
muscle	ENSG00000164587.13	19238	18842	19238	18842	0	13	0	1	0.0011538461538461	0	-0.3861365020275116	0	-8.495108604431152	-7.887881278991699	13	60
muscle	ENSG00000005302.19	7918	10107	7918	10107	0	140	0	0	0.1483249999999999	0	0.57814621925354	0	11.622945785522461	-5.764510154724121	120	26
muscle	ENSG00000005302.19	7918	12967	7918	12967	0	160	0	1	0.17483125	0	4.843185424804688	0	10.376631736755371	7.877824783325195	160	2
muscle	ENSG00000005302.19	7918	12968	7918	12968	0	160	0	1	0.17483125	0	4.843185424804688	0	10.376631736755371	10.183113098144531	160	2
muscle	ENSG00000005302.19	7918	32330	7918	32330	0	175	0	1	0.1927714285714285	0	4.65380334854126	0	11.190574645996094	-2.4196081161499023	175	60
muscle	ENSG00000005302.19	7918	32331	7918	32331	0	175	0	1	0.1927714285714285	0	4.65380334854126	0	11.190574645996094	13.27357292175293	175	60
muscle	ENSG00000005302.19	7918	32367	7918	32367	0	175	0	1	0.1927714285714285	0	4.65380334854126	0	11.190574645996094	1.323830246925354	175	60
muscle	ENSG00000143409.18	34549	7919	34549	7919	0	142	0	1	0.262169014084507	0	4.276065826416016	0	6.774308681488037	12.47764778137207	142	60
muscle	ENSG00000175471.20	25567	7920	25567	7920	0	240	0	1	0.2998382978723404	0	-1.752190351486206	0	8.220394134521484	1.2683610916137695	235	14
muscle	ENSG00000175471.20	25567	20811	25567	20811	0	326	0	1	0.2104984423676012	1	-0.7156766653060913	0	8.745468139648438	7.650538921356201	321	14
muscle	ENSG00000109099.16	7925	20578	7925	20578	0	58	0	0	-0.0778936170212766	1	2.9875919818878174	0	6.872409820556641	3.0553367137908936	47	12
muscle	ENSG00000109099.16	7925	24578	7925	24578	0	221	0	1	-0.0666086956521739	1	27.679706573486328	0	27.23539924621582	28.111574172973633	138	96
muscle	ENSG00000109099.16	7925	24579	7925	24579	0	221	0	1	-0.0666086956521739	1	27.679706573486328	0	27.23539924621582	28.446353912353516	138	96
muscle	ENSG00000109099.16	7925	31876	7925	31876	0	51	0	0	-0.0685111111111111	1	4.001774787902832	0	9.08869457244873	3.965360164642334	45	14
muscle	ENSG00000109099.16	7925	31877	7925	31877	0	51	0	0	-0.0685111111111111	1	4.001774787902832	0	9.08869457244873	-0.7859206795692444	45	14
muscle	ENSG00000152556.17	12553	7929	12553	7929	0	17	0	1	0.1253529411764706	0	-0.1413596421480178	0	-10.471261978149414	-1.818679690361023	17	60
muscle	ENSG00000152556.17	12553	10514	10514	12553	1	71	0	1	0.133076923076923	0	-0.7579991221427917	0	-1.5592749118804932	11.047697067260742	65	11
muscle	ENSG00000152556.17	12553	27513	12553	27513	0	332	0	1	0.0588614457831325	0	1.935437798500061	0	12.676729202270508	-0.9427061080932617	332	60
muscle	ENSG00000152556.17	12553	27514	12553	27514	0	332	0	1	0.0588614457831325	0	1.935437798500061	0	12.676729202270508	12.313169479370117	332	60
muscle	ENSG00000152556.17	12553	27559	12553	27559	0	17	0	1	0.1253529411764706	0	-0.1413596421480178	0	-10.471261978149414	-1.4100563526153564	17	60
muscle	ENSG00000152556.17	12553	27682	12553	27682	0	121	0	1	0.0362783505154639	1	0.3356847465038299	0	11.308745384216309	-3.7331080436706543	97	27
muscle	ENSG00000152556.17	12553	27761	27761	12553	1	38	0	1	0.2559444444444445	0	-0.525891125202179	0	-1.5999385118484497	-4.474080562591553	36	5
muscle	ENSG00000152556.17	12553	27783	12553	27783	0	48	0	1	0.0639375	0	-0.3206829130649566	0	-5.327447891235352	7.519924640655518	48	60
muscle	ENSG00000072195.15	7930	18207	7930	18207	0	3326	1	1	0.1942680956818888	1	21.14928436279297	1	20.917438507080078	20.809646606445312	974	112
muscle	ENSG00000072195.15	7930	18208	7930	18208	0	3326	1	1	0.1942680956818888	1	21.14928436279297	1	20.917438507080078	20.747966766357422	974	112
muscle	ENSG00000072195.15	7930	18209	7930	18209	0	3326	1	1	0.1942680956818888	1	21.14928436279297	1	20.917438507080078	20.850465774536133	974	112
muscle	ENSG00000072195.15	7930	18210	7930	18210	0	3326	1	1	0.1942680956818888	1	21.14928436279297	1	20.917438507080078	20.878889083862305	974	112
muscle	ENSG00000072195.15	7930	24772	7930	24772	0	3097	1	1	0.1944475298676138	1	-2.178946256637573	1	0.6818497776985168	-0.4137762784957886	852	60
muscle	ENSG00000072195.15	7930	24773	7930	24773	0	3097	1	1	0.1944475298676138	1	-2.178946256637573	1	0.6818497776985168	3.3845713138580322	852	60
muscle	ENSG00000072195.15	7930	24774	7930	24774	0	3097	1	1	0.1944475298676138	1	-2.178946256637573	1	0.6818497776985168	-3.523329973220825	852	60
muscle	ENSG00000105784.16	17739	7931	17739	7931	0	127	0	1	0.0650314960629921	0	2.024348258972168	0	10.164525985717773	-5.1575398445129395	127	60
muscle	ENSG00000011021.23	11088	7934	11088	7934	0	22	0	1	0.0647727272727272	0	-0.1966187059879303	0	-0.2969551086425781	-2.544435977935791	22	60
muscle	ENSG00000011021.23	11088	7935	11088	7935	0	22	0	1	0.0647727272727272	0	-0.1966187059879303	0	-0.2969551086425781	0.8687007427215576	22	60
muscle	ENSG00000011021.23	11088	7936	11088	7936	0	22	0	1	0.0647727272727272	0	-0.1966187059879303	0	-0.2969551086425781	-9.572031021118164	22	60
muscle	ENSG00000151914.22	34034	7940	34034	7940	0	2863	1	1	0.1223918966119455	1	-1.2505624294281006	1	-0.9147013425827026	0.34750616550445557	753	753
muscle	ENSG00000151914.22	34034	10518	34034	10518	0	5713	1	1	0.1314797347089167	1	0.0784997344017028	1	-0.5842708945274353	-0.6577407121658325	904	904
muscle	ENSG00000151914.22	34034	12818	34034	12818	0	899	1	1	0.0973948832035595	0	-1.172194004058838	1	-0.8222199082374573	-0.36137115955352783	753	753
muscle	ENSG00000151914.22	34034	14212	34034	14212	0	7918	1	1	0.1354191288455681	1	-0.7929925918579102	1	-0.5627867579460144	-0.08002865314483643	574	574
muscle	ENSG00000151914.22	34034	14219	34034	14219	0	2460	0	1	0.1322896130346232	1	-2.001964569091797	0	-3.8253421783447266	5.617448329925537	223	223
muscle	ENSG00000151914.22	34034	20229	34034	20229	0	2338	0	1	0.133235319331333	1	-2.001964569091797	0	-3.8253421783447266	6.392919063568115	223	223
muscle	ENSG00000151914.22	34034	22135	34034	22135	0	2258	0	0	0.132145704162976	1	-0.2730054855346679	0	12.295987129211426	15.35554313659668	33	33
muscle	ENSG00000151914.22	34034	24225	34034	24225	0	7647	1	1	0.1312251863475872	1	-4.683962821960449	1	-4.458247661590576	-4.914107799530029	963	121
muscle	ENSG00000151914.22	34034	25813	34034	25813	0	2978	1	1	0.1210268636668905	1	-1.2505624294281006	1	-0.9147013425827026	-0.7550961971282959	753	753
muscle	ENSG00000151914.22	34034	25846	34034	25846	0	7315	1	1	0.1327981187701811	1	0.6361387968063354	1	2.015446662902832	6.791121482849121	334	217
muscle	ENSG00000151914.22	34034	32522	34034	32522	0	7194	1	1	0.1300884070058382	1	-1.048863410949707	1	-0.6562279462814331	-0.14635628461837769	967	569
muscle	ENSG00000151914.22	34034	32691	34034	32691	0	5837	1	1	0.130036669619132	1	0.3670265972614288	1	2.5123484134674072	-0.3447190523147583	305	305
muscle	ENSG00000113648.17	25349	7941	25349	7941	0	40	0	0	0.0335599999999999	0	-0.1649353951215744	0	0.15215353667736053	3.3825230598449707	25	22
muscle	ENSG00000113648.17	25349	22321	25349	22321	0	414	1	1	0.1555401234567901	1	25.67317581176757	1	26.22278594970703	26.506961822509766	324	110
muscle	ENSG00000113648.17	25349	22322	25349	22322	0	414	1	1	0.1555401234567901	1	25.67317581176757	1	26.22278594970703	26.332855224609375	324	110
muscle	ENSG00000113648.17	25349	25388	25349	25388	0	410	1	1	0.1555401234567901	1	25.38731384277344	1	25.831008911132812	25.484004974365234	324	106
muscle	ENSG00000113648.17	25349	25389	25349	25389	0	410	1	1	0.1555401234567901	1	25.38731384277344	1	25.831008911132812	26.08660316467285	324	106
muscle	ENSG00000113648.17	25349	35029	25349	35029	0	151	1	1	0.0627685950413223	1	-0.0830709710717201	1	-1.052821159362793	-1.0058815479278564	121	40
muscle	ENSG00000174738.14	7948	16908	7948	16908	0	203	1	0	0.0766507936507936	1	1.5266567468643188	1	9.552781105041504	8.048309326171875	189	18
muscle	ENSG00000174738.14	7948	16909	7948	16909	0	203	1	0	0.0766507936507936	1	1.5266567468643188	1	9.552781105041504	5.101759910583496	189	18
muscle	ENSG00000174738.14	7948	24474	24474	7948	1	43	0	1	0.2522093023255814	0	-0.5405210256576538	0	-3.4168002605438232	-0.46962761878967285	43	4
muscle	ENSG00000175592.9	7952	22031	7952	22031	0	102	1	1	0.2210392156862745	0	10.473902702331545	1	8.638940811157227	12.8951416015625	102	60
muscle	ENSG00000175592.9	7952	26495	7952	26495	0	36	1	0	0.2134166666666666	0	9.41228199005127	1	16.829402923583984	8.706106185913086	36	60
muscle	ENSG00000175634.15	7956	26338	7956	26338	0	200	0	1	0.104215	0	2.21438980102539	0	-0.11586683988571167	-3.5247116088867188	200	60
muscle	ENSG00000175634.15	7956	26339	7956	26339	0	200	0	1	0.104215	0	2.21438980102539	0	-0.11586683988571167	8.213761329650879	200	60
muscle	ENSG00000087586.18	18041	7965	18041	7965	0	17	0	1	-0.0069999999999999	0	-0.857162356376648	0	-9.70057487487793	-5.490236282348633	17	60
muscle	ENSG00000087586.18	18041	11125	11125	18041	1	78	0	1	0.0945733333333333	0	-2.953469753265381	0	0.024219751358032227	0.28478196263313293	75	3
muscle	ENSG00000087586.18	18041	14357	14357	18041	1	46	0	1	0.0376756756756756	0	-0.9068758487701416	0	-1.2039039134979248	5.72115421295166	37	10
muscle	ENSG00000087586.18	18041	18039	18041	18039	0	17	0	1	-0.0069999999999999	0	-0.857162356376648	0	-9.70057487487793	-11.264945030212402	17	60
muscle	ENSG00000087586.18	18041	18040	18041	18040	0	17	0	1	-0.0069999999999999	0	-0.857162356376648	0	-9.70057487487793	-2.614184856414795	17	60
muscle	ENSG00000146802.13	7966	21975	7966	21975	0	384	0	1	-0.0812916666666666	1	-2.6426868438720703	0	-3.214524745941162	-10.839752197265625	384	60
muscle	ENSG00000104973.19	7973	29726	7973	29726	0	778	0	1	0.2004841379310344	1	22.81226348876953	0	22.91971206665039	22.53186798095703	725	70
muscle	ENSG00000104973.19	7973	29727	7973	29727	0	778	0	1	0.2004841379310344	1	22.81226348876953	0	22.91971206665039	22.564834594726562	725	70
muscle	ENSG00000066422.7	7977	35948	7977	35948	0	784	1	1	0.1597767857142857	1	-2.761812686920166	1	2.0347139835357666	3.836758852005005	784	31
muscle	ENSG00000066422.7	7977	35949	7977	35949	0	284	1	1	0.1315211267605634	0	-0.5966902375221252	1	-1.3083670139312744	-12.927827835083008	284	31
muscle	ENSG00000066422.7	7977	35950	7977	35950	0	784	1	1	0.1597767857142857	1	-2.761812686920166	1	2.0347139835357666	-6.444744110107422	784	31
muscle	ENSG00000129347.21	7979	32634	7979	32634	0	3	0	1	0.0996666666666666	0	0.0310342907905578	0	-2.7101433277130127	-0.12520334124565125	3	60
muscle	ENSG00000172531.16	15725	7980	7980	15725	1	14	0	1	0.2101428571428571	0	-0.1031603664159774	0	-4.448099136352539	6.874426364898682	14	60
muscle	ENSG00000172531.16	15725	12280	15725	12280	0	44	0	1	0.1385454545454545	0	0.3395973742008209	0	-4.556825637817383	2.12399959564209	44	60
muscle	ENSG00000172531.16	15725	26545	15725	26545	0	182	0	1	0.0445604395604395	1	7.067413330078125	0	7.508560657501221	3.676971912384033	182	60
muscle	ENSG00000186318.18	7982	33927	7982	33927	0	275	0	1	0.0713563636363636	1	1.458680510520935	0	0.8588567972183228	3.13755202293396	275	60
muscle	ENSG00000186318.18	7982	33928	7982	33928	0	275	0	1	0.0713563636363636	1	1.458680510520935	0	0.8588567972183228	2.3537940979003906	275	60
muscle	ENSG00000137509.12	7983	26564	7983	26564	0	368	0	1	0.016203804347826	1	-0.4695619344711303	0	-1.772581934928894	-2.815356731414795	368	60
muscle	ENSG00000137509.12	7983	34080	7983	34080	0	105	0	1	-0.0252857142857142	0	0.0338967889547348	0	-2.134251594543457	9.902499198913574	105	60
muscle	ENSG00000137509.12	7983	34261	7983	34261	0	105	0	1	-0.0252857142857142	0	0.0338967889547348	0	-2.134251594543457	-0.8251484632492065	105	60
muscle	ENSG00000178685.14	7984	26136	7984	26136	0	1035	1	1	0.159537037037037	1	14.644190788269045	1	14.520633697509766	14.90222454071045	969	83
muscle	ENSG00000178685.14	7984	26137	7984	26137	0	1035	1	1	0.159537037037037	1	14.644190788269045	1	14.520633697509766	14.673455238342285	969	83
muscle	ENSG00000131115.16	7985	17114	7985	17114	0	121	1	1	0.1657520661157024	0	-2.057668209075928	1	-0.2696905732154846	0.9666932225227356	121	60
muscle	ENSG00000131115.16	7985	31042	31042	7985	1	2	0	1	0.12	0	-0.0538291633129119	0	0.8770151138305664	3.672250270843506	2	60
muscle	ENSG00000181396.13	7988	9366	9366	7988	1	450	0	1	0.0734545454545454	1	8.292763710021973	0	8.07936954498291	6.584397315979004	286	189
muscle	ENSG00000081803.17	22118	7990	7990	22118	1	10	0	0	0.4757142857142857	0	0.2424436956644058	0	3.999411106109619	12.9255952835083	7	7
muscle	ENSG00000081803.17	22118	18420	22118	18420	0	399	0	1	0.1410526315789473	1	-2.802558422088623	0	-4.411608695983887	3.283238649368286	399	275
muscle	ENSG00000115875.19	7992	19413	19413	7992	1	306	0	1	0.1996846473029045	1	22.2605094909668	0	23.269245147705078	21.899124145507812	241	85
muscle	ENSG00000112936.21	8000	35459	35459	8000	1	884	0	1	0.1286547619047619	1	21.39867782592773	0	20.925395965576172	21.59600830078125	840	65
muscle	ENSG00000175879.9	8002	20767	8002	20767	0	155	0	1	0.231360294117647	0	2.704188108444214	0	13.280879974365234	0.3424566984176636	136	20
muscle	ENSG00000138614.16	8003	20932	8003	20932	0	79	0	1	0.0368227848101265	0	1.681739330291748	0	5.931509017944336	-0.6430538892745972	79	60
muscle	ENSG00000138614.16	8003	28637	28637	8003	1	36	0	1	0.0359444444444444	0	0.0723775625228881	0	-10.615774154663086	1.7225725650787354	36	60
muscle	ENSG00000138614.16	8003	32668	8003	32668	0	68	0	1	0.0088939393939393	0	1.682254672050476	0	9.686084747314453	13.30539321899414	66	9
muscle	ENSG00000147457.14	8004	25606	8004	25606	0	141	0	1	0.1145604395604395	0	0.932805061340332	0	9.276302337646484	-1.2235103845596313	91	52
muscle	ENSG00000149582.16	8005	11516	8005	11516	0	20	1	0	-0.1073499999999999	1	-0.7338547706604004	1	-1.6997990608215332	4.829498767852783	20	5
muscle	ENSG00000149582.16	8005	12565	8005	12565	0	44	0	0	0.0442272727272727	0	2.998733758926392	0	2.7430996894836426	-2.7074618339538574	44	60
muscle	ENSG00000149582.16	8005	12566	8005	12566	0	44	0	0	0.0442272727272727	0	2.998733758926392	0	2.7430996894836426	2.4375991821289062	44	60
muscle	ENSG00000149582.16	8005	21674	8005	21674	0	65	1	0	-0.0021692307692307	1	1.5618869066238403	1	13.658659934997559	0.8935412168502808	65	5
muscle	ENSG00000149582.16	8005	26071	8005	26071	0	44	1	0	0.0442272727272727	0	2.998733758926392	1	2.7430996894836426	-5.171350479125977	44	60
muscle	ENSG00000149582.16	8005	26072	8005	26072	0	44	1	0	0.0442272727272727	0	2.998733758926392	1	2.7430996894836426	0.27741819620132446	44	60
muscle	ENSG00000125733.18	8007	8010	8007	8010	0	56	0	0	0.2962678571428571	0	-0.2104925960302353	0	-10.7545166015625	9.221147537231445	56	60
muscle	ENSG00000134717.18	8013	23477	23477	8013	1	243	0	1	0.1574285714285714	1	8.514495849609375	0	8.825935363769531	8.779101371765137	154	93
muscle	ENSG00000134717.18	8013	24302	24302	8013	1	182	0	1	0.1268333333333333	1	6.532021045684815	0	6.5451555252075195	7.309382438659668	102	88
muscle	ENSG00000009950.16	8021	11017	8021	11017	0	281	1	0	0.1530604982206405	1	4.9234938621521	1	12.843816757202148	7.463962554931641	281	4
muscle	ENSG00000009950.16	8021	11018	8021	11018	0	281	1	0	0.1530604982206405	1	4.9234938621521	1	12.843816757202148	10.090505599975586	281	4
muscle	ENSG00000009950.16	8021	11019	8021	11019	0	281	1	0	0.1530604982206405	1	4.9234938621521	1	12.843816757202148	5.706416606903076	281	4
muscle	ENSG00000009950.16	8021	20793	8021	20793	0	19	1	0	0.0530526315789473	0	0.7039355039596558	1	18.21723175048828	-3.5812644958496094	19	60
muscle	ENSG00000009950.16	8021	20794	8021	20794	0	19	1	0	0.0530526315789473	0	0.7039355039596558	1	18.21723175048828	0.8843033909797668	19	60
muscle	ENSG00000148219.18	8023	10634	8023	10634	0	956	0	1	0.1205735294117647	1	2.2621591091156006	0	1.7411577701568604	2.187568426132202	948	321
muscle	ENSG00000148219.18	8023	10635	8023	10635	0	956	0	1	0.1205735294117647	1	2.2621591091156006	0	1.7411577701568604	1.3070929050445557	948	321
muscle	ENSG00000148219.18	8023	12822	8023	12822	0	51	0	0	0.2165098039215686	0	-0.3673025667667389	0	7.980074882507324	4.815404891967773	51	51
muscle	ENSG00000148219.18	8023	12823	8023	12823	0	51	0	0	0.2165098039215686	0	-0.3673025667667389	0	7.980075359344482	-0.7592977285385132	51	51
muscle	ENSG00000178104.22	35419	8029	35419	8029	0	1886	1	1	0.1722300940438871	1	1.2344509363174438	1	3.0334830284118652	4.639289379119873	315	315
muscle	ENSG00000178104.22	35419	13830	35419	13830	0	1446	1	1	0.1735456431535269	1	-0.392243355512619	1	2.2107298374176025	-0.4553881287574768	69	16
muscle	ENSG00000178104.22	35419	13831	35419	13831	0	1472	1	1	0.1729902234636871	1	0.1052062213420867	1	4.348481178283691	3.1959807872772217	69	69
muscle	ENSG00000178104.22	35419	13832	35419	13832	0	69	0	1	0.1675072463768116	0	0.0107576623558998	0	2.602108955383301	2.5498714447021484	69	69
muscle	ENSG00000178104.22	35419	13833	35419	13833	0	94	0	1	0.1650945945945946	0	0.0107576623558998	0	2.602108955383301	0.31541121006011963	69	69
muscle	ENSG00000178104.22	35419	26397	35419	26397	0	1903	1	1	0.173220223325062	1	1.2344509363174438	1	3.0334830284118652	-1.7978127002716064	315	315
muscle	ENSG00000178104.22	35419	35413	35419	35413	0	214	1	1	0.1227073170731707	0	1.1834766864776611	1	8.20000171661377	4.230147838592529	72	72
muscle	ENSG00000178104.22	35419	35414	35419	35414	0	2173	1	0	0.1707478140819144	1	2.338176012039185	1	6.512434005737305	-0.1268554925918579	783	60
muscle	ENSG00000178104.22	35419	35415	35419	35415	0	1774	1	1	0.1722335054503729	1	4.122287750244141	1	4.37056827545166	4.224093914031982	934	612
muscle	ENSG00000178104.22	35419	35418	35418	35419	1	72	0	1	0.233375	0	-0.5774080157279968	0	-3.5373737812042236	-2.562343120574951	72	72
muscle	ENSG00000178104.22	35419	36097	35419	36097	0	304	0	1	0.1926781115879828	0	0.5774080157279968	0	3.5373737812042236	-2.0987548828125	72	72
muscle	ENSG00000178104.22	35419	36098	35419	36098	0	241	1	1	0.1482282157676348	1	0.5839215517044067	1	5.473689079284668	0.19775798916816711	129	129
muscle	ENSG00000110717.13	8032	26150	26150	8032	1	71	0	1	0.1171111111111111	0	-1.889151811599732	0	-6.286960601806641	13.153741836547852	45	26
muscle	ENSG00000059769.20	8036	21949	8036	21949	0	122	1	1	0.1094098360655737	0	4.961177825927734	1	9.701966285705566	2.495837688446045	122	60
muscle	ENSG00000059769.20	8036	21950	8036	21950	0	122	1	1	0.1094098360655737	0	4.961177825927734	1	9.701966285705566	6.015275955200195	122	60
muscle	ENSG00000139323.14	8038	17394	8038	17394	0	180	0	1	0.1414666666666666	0	1.2025729417800903	0	-3.1845266819000244	18.63256072998047	180	60
muscle	ENSG00000144591.20	8045	15133	15133	8045	1	53	0	0	0.1988867924528301	0	-1.4678013324737549	0	-11.014431953430176	2.6362807750701904	53	60
muscle	ENSG00000053747.17	8051	32383	8051	32383	0	1135	0	1	0.1021753303964757	1	1.3148239850997925	0	1.1217446327209473	1.5038710832595825	847	847
muscle	ENSG00000116584.22	12839	8054	12839	8054	0	68	0	1	0.2728823529411764	0	-0.6485775709152222	0	1.013824701309204	-2.2025442123413086	68	4
muscle	ENSG00000116584.22	12839	22928	22928	12839	1	91	0	1	0.0844259259259259	0	-0.0887739583849906	0	-0.22856855392456055	-14.436464309692383	54	54
muscle	ENSG00000116584.22	12839	23356	12839	23356	0	784	1	1	0.120953488372093	1	7.167160034179688	1	10.400640487670898	7.612593173980713	774	14
muscle	ENSG00000116584.22	12839	33168	33168	12839	1	202	0	1	0.1338831168831169	0	-0.7304768562316895	0	-2.8482649326324463	-0.9231588840484619	154	154
muscle	ENSG00000164330.18	8056	16504	8056	16504	0	31	0	0	0.2194516129032258	0	-0.4079002439975738	0	0.3094964027404785	3.055795192718506	31	60
muscle	ENSG00000166444.19	8057	26185	8057	26185	0	420	0	1	0.2712857142857143	0	-0.9977669715881348	0	-0.44806385040283203	-1.0532276630401611	420	115
muscle	ENSG00000166444.19	8057	26427	8057	26427	0	420	0	1	0.2712857142857143	0	-0.9977669715881348	0	-0.44806385040283203	2.9516541957855225	420	115
muscle	ENSG00000153786.13	8058	28472	28472	8058	1	37	1	0	0.1751891891891892	0	-1.0449999570846558	1	-2.0702738761901855	-12.165660858154297	37	60
muscle	ENSG00000010361.14	8061	15794	8061	15794	0	100	0	1	0.07381	0	2.526968240737915	0	12.179813385009766	1.607936978340149	100	60
muscle	ENSG00000010361.14	8061	26284	8061	26284	0	36	0	0	-0.0235277777777777	0	0.002161294221878	0	-0.5615004301071167	0.7837921977043152	36	60
muscle	ENSG00000010361.14	8061	26616	8061	26616	0	50	0	1	0.10886	0	0.0212077945470809	0	5.547708511352539	5.86952018737793	50	60
muscle	ENSG00000159200.18	8062	16595	8062	16595	0	74	0	1	0.1982638888888888	0	0.0190923660993576	0	1.1236189603805542	4.2809062004089355	72	17
muscle	ENSG00000159200.18	8062	16596	16596	8062	1	169	0	1	0.1594220183486238	0	-2.6199584007263184	0	-6.171920299530029	1.475225567817688	109	67
muscle	ENSG00000159200.18	8062	23980	8062	23980	0	135	0	1	0.1026814814814814	1	14.616865158081056	0	17.32724952697754	13.240487098693848	135	60
muscle	ENSG00000159200.18	8062	23981	8062	23981	0	135	0	1	0.1026814814814814	1	14.616865158081056	0	17.32724952697754	14.105692863464355	135	60
muscle	ENSG00000179523.8	8063	28285	8063	28285	0	122	0	1	0.1434931506849315	1	-13.667661666870115	0	-15.879108428955078	-16.214807510375977	73	52
muscle	ENSG00000179523.8	8063	32805	8063	32805	0	11	0	1	0.3897272727272727	0	-0.0435528457164764	0	3.4732861518859863	0.13040345907211304	11	60
muscle	ENSG00000117262.19	8065	22826	8065	22826	0	120	0	1	-0.1722166666666666	0	0.7624671459197998	0	-1.2534899711608887	2.8410654067993164	120	60
muscle	ENSG00000117262.19	8065	22827	8065	22827	0	120	0	1	-0.1722166666666666	0	0.7624671459197998	0	-1.2534899711608887	0.30850356817245483	120	60
muscle	ENSG00000138668.20	8068	11409	8068	11409	0	19	0	0	0.2739473684210526	0	-1.1088889837265017	0	-5.659653186798096	-5.089686393737793	19	60
muscle	ENSG00000138668.20	8068	11467	8068	11467	0	49	0	0	-0.0574081632653061	1	0.4671284556388855	0	6.375326156616211	5.07089900970459	49	60
muscle	ENSG00000143248.13	8071	26431	26431	8071	1	4	0	0	-0.29125	0	-0.4362289309501648	0	2.9976086616516113	2.5126161575317383	4	60
muscle	ENSG00000141551.15	8072	18557	18557	8072	1	514	1	1	0.09728927680798	1	22.221284866333008	1	21.99078941345215	21.916536331176758	401	122
